reach_time,algo_time,percentage
78.6808,38589.3988,0.0020
78.6808,38590.5316,0.0020
78.6809,38604.8719,0.0020
78.6809,38605.4397,0.0020
78.6809,38606.0929,0.0020
78.6809,38606.6658,0.0020
78.6809,38636.1423,0.0020
78.6810,38677.9260,0.0020
78.6810,38678.5811,0.0020
78.6810,38679.2255,0.0020
78.6810,38694.4830,0.0020
78.6810,38708.9103,0.0020
78.6811,38710.8182,0.0020
78.6811,38712.1061,0.0020
78.6811,38712.6651,0.0020
78.6811,38726.3614,0.0020
78.6811,38727.0186,0.0020
78.6812,38740.2913,0.0020
78.6812,38741.5784,0.0020
78.6812,38742.2242,0.0020
78.6812,38757.5836,0.0020
78.6812,38772.9013,0.0020
78.6813,38773.5480,0.0020
78.6813,38775.2899,0.0020
78.6813,38789.9124,0.0020
78.6813,38791.0402,0.0020
78.6813,38791.6178,0.0020
78.6814,38792.2178,0.0020
78.6814,38792.8157,0.0020
78.6814,38822.6630,0.0020
78.6814,38823.2317,0.0020
78.6814,38823.8812,0.0020
78.6815,38837.5345,0.0020
78.6815,38853.8456,0.0020
78.6815,38854.4939,0.0020
78.6815,38855.7058,0.0020
78.6816,38869.5218,0.0020
78.6816,38870.1659,0.0020
78.6816,38883.1030,0.0020
78.6816,38883.7543,0.0020
78.6816,38884.8786,0.0020
78.6817,38900.7744,0.0020
78.6817,38901.4224,0.0020
78.6817,38901.9824,0.0020
78.6817,38916.2932,0.0020
78.6818,38916.9425,0.0020
78.6818,38917.5188,0.0020
78.6818,38934.9883,0.0020
78.6818,38935.6339,0.0020
78.6819,38948.7170,0.0020
78.6819,38976.3211,0.0020
78.6819,39006.1782,0.0020
78.6819,39019.4571,0.0020
78.6819,39033.3389,0.0020
78.6820,39034.6303,0.0020
78.6820,39047.9939,0.0020
78.6820,39048.6421,0.0020
78.6820,39062.8855,0.0020
78.6820,39079.8666,0.0020
78.6820,39080.5240,0.0020
78.6821,39081.1012,0.0020
78.6821,39095.4371,0.0020
78.6821,39096.1021,0.0020
78.6821,39096.7617,0.0020
78.6822,39097.4238,0.0020
78.6822,39098.6470,0.0020
78.6822,39112.0666,0.0020
78.6822,39113.9327,0.0020
78.6822,39128.5300,0.0020
78.6823,39142.7396,0.0020
78.6823,39143.4029,0.0020
78.6823,39143.9804,0.0020
78.6823,39144.6429,0.0020
78.6823,39145.3041,0.0020
78.6824,39160.9919,0.0020
78.6824,39206.8937,0.0020
78.6824,39223.4970,0.0020
78.6824,39240.5913,0.0020
78.6824,39241.2431,0.0020
78.6825,39241.8964,0.0020
78.6825,39256.7487,0.0020
78.6825,39272.6297,0.0020
78.6825,39273.8477,0.0020
78.6826,39274.4990,0.0020
78.6826,39275.0636,0.0020
78.6826,39275.7129,0.0020
78.6826,39290.9542,0.0020
78.6827,39292.7197,0.0020
78.6827,39307.4550,0.0020
78.6827,39308.6800,0.0020
78.6827,39309.3294,0.0020
78.6827,39309.9807,0.0020
78.6828,39310.6426,0.0020
78.6828,39326.3648,0.0020
78.6828,39341.6538,0.0020
78.6828,39342.3034,0.0020
78.6828,39355.7941,0.0020
78.6829,39369.4310,0.0020
78.6829,39385.0696,0.0020
78.6829,39385.7329,0.0020
78.6829,39386.3135,0.0020
78.6829,39401.9167,0.0020
78.6830,39403.8362,0.0020
78.6830,39416.9892,0.0020
78.6830,39417.6451,0.0020
78.6830,39418.2156,0.0020
78.6831,39419.4123,0.0020
78.6831,39433.1180,0.0020
78.6831,39433.7762,0.0020
78.6831,39434.4262,0.0020
78.6832,39435.0080,0.0020
78.6832,39435.5722,0.0020
78.6832,39449.8840,0.0020
78.6832,39465.0754,0.0020
78.6832,39465.7242,0.0020
78.6833,39466.3731,0.0020
78.6833,39467.5876,0.0020
78.6833,39484.5184,0.0020
78.6833,39485.0868,0.0020
78.6833,39498.8255,0.0020
78.6834,39513.7398,0.0020
78.6834,39516.1499,0.0020
78.6834,39529.8744,0.0020
78.6834,39531.1558,0.0020
78.6834,39532.2912,0.0020
78.6835,39533.4946,0.0020
78.6835,39546.9222,0.0020
78.6835,39547.6088,0.0020
78.6835,39566.7571,0.0020
78.6836,39580.3764,0.0020
78.6836,39581.6689,0.0020
78.6836,39594.6681,0.0020
78.6836,39595.9482,0.0020
78.6836,39623.1272,0.0020
78.6837,39639.7197,0.0020
78.6837,39654.3681,0.0020
78.6837,39667.6983,0.0020
78.6837,39668.3582,0.0020
78.6837,39669.0128,0.0020
78.6838,39682.6590,0.0020
78.6838,39696.0201,0.0020
78.6838,39696.6771,0.0020
78.6838,39712.6367,0.0020
78.6838,39726.4728,0.0020
78.6839,39754.3329,0.0020
78.6839,39754.9893,0.0020
78.6839,39769.3248,0.0020
78.6839,39799.4982,0.0020
78.6839,39800.1562,0.0020
78.6839,39814.1102,0.0020
78.6840,39842.3207,0.0020
78.6840,39842.9677,0.0020
78.6840,39843.6129,0.0020
78.6840,39859.1717,0.0020
78.6840,39860.4497,0.0020
78.6841,39861.7173,0.0020
78.6841,39875.5014,0.0020
78.6841,39876.1440,0.0020
78.6841,39889.5402,0.0020
78.6841,39890.1935,0.0020
78.6842,39917.2953,0.0020
78.6842,39932.5600,0.0020
78.6842,39946.4516,0.0020
78.6842,39947.0986,0.0020
78.6842,39960.3318,0.0020
78.6843,39960.9953,0.0020
78.6843,39988.5380,0.0020
78.6843,39989.8318,0.0020
78.6843,39990.4787,0.0020
78.6843,40006.1464,0.0020
78.6844,40020.3672,0.0020
78.6844,40021.0185,0.0020
78.6844,40035.3242,0.0020
78.6844,40048.4042,0.0020
78.6844,40080.5489,0.0020
78.6845,40081.2138,0.0020
78.6845,40095.6936,0.0020
78.6845,40096.9170,0.0020
78.6845,40099.3134,0.0020
78.6845,40113.7506,0.0020
78.6846,40114.4104,0.0020
78.6846,40128.7102,0.0020
78.6846,40129.9468,0.0020
78.6846,40130.5202,0.0020
78.6847,40144.0569,0.0020
78.6847,40145.3685,0.0020
78.6847,40145.9427,0.0020
78.6847,40205.7942,0.0020
78.6847,40220.1255,0.0020
78.6848,40220.7907,0.0020
78.6848,40236.7811,0.0020
78.6848,40252.5950,0.0020
78.6848,40253.9024,0.0020
78.6848,40255.2072,0.0020
78.6849,40268.3098,0.0020
78.6849,40269.6093,0.0020
78.6849,40285.2860,0.0020
78.6849,40285.9427,0.0020
78.6850,40299.7396,0.0020
78.6850,40300.3923,0.0020
78.6850,40316.2937,0.0020
78.6850,40331.6299,0.0020
78.6850,40345.0064,0.0020
78.6851,40373.0804,0.0019
78.6851,40373.7395,0.0019
78.6851,40390.6347,0.0019
78.6851,40405.6117,0.0019
78.6851,40406.8165,0.0019
78.6851,40422.1078,0.0019
78.6852,40422.7629,0.0019
78.6852,40423.3312,0.0019
78.6852,40423.9046,0.0019
78.6852,40424.4803,0.0019
78.6853,40425.1303,0.0019
78.6853,40453.7399,0.0019
78.6853,40454.3907,0.0019
78.6853,40454.9655,0.0019
78.6854,40455.5321,0.0019
78.6854,40456.1287,0.0019
78.6854,40456.7295,0.0019
78.6854,40472.5416,0.0019
78.6854,40486.8674,0.0019
78.6855,40487.5229,0.0019
78.6855,40501.1625,0.0019
78.6855,40516.1521,0.0019
78.6855,40529.7676,0.0019
78.6855,40530.4330,0.0019
78.6855,40545.7936,0.0019
78.6856,40547.6332,0.0019
78.6856,40562.1452,0.0019
78.6856,40562.7078,0.0019
78.6856,40563.3665,0.0019
78.6857,40563.9243,0.0019
78.6857,40564.5725,0.0019
78.6857,40578.2378,0.0019
78.6857,40578.8871,0.0019
78.6857,40606.9198,0.0019
78.6858,40607.5802,0.0019
78.6858,40608.1509,0.0019
78.6858,40608.7181,0.0019
78.6858,40625.7693,0.0019
78.6858,40639.7562,0.0019
78.6859,40640.4107,0.0019
78.6859,40655.8628,0.0019
78.6859,40683.1054,0.0019
78.6859,40683.7614,0.0019
78.6859,40700.0798,0.0019
78.6860,40716.1035,0.0019
78.6860,40716.6751,0.0019
78.6860,40730.1472,0.0019
78.6860,40730.8006,0.0019
78.6861,40731.3695,0.0019
78.6861,40731.9392,0.0019
78.6861,40746.6544,0.0019
78.6861,40747.7684,0.0019
78.6861,40762.7689,0.0019
78.6862,40763.4291,0.0019
78.6862,40764.0096,0.0019
78.6862,40765.1320,0.0019
78.6862,40796.6205,0.0019
78.6862,40797.2877,0.0019
78.6863,40797.9458,0.0019
78.6863,40811.5188,0.0019
78.6863,40825.7906,0.0019
78.6863,40839.5051,0.0019
78.6864,40841.4531,0.0019
78.6864,40857.4162,0.0019
78.6864,40858.7035,0.0019
78.6864,40873.9691,0.0019
78.6864,40888.0429,0.0019
78.6865,40889.3398,0.0019
78.6865,40917.4498,0.0019
78.6865,40918.1042,0.0019
78.6865,40918.7630,0.0019
78.6865,40934.7180,0.0019
78.6866,40948.8269,0.0019
78.6866,40977.5519,0.0019
78.6866,40978.2070,0.0019
78.6866,40991.8070,0.0019
78.6866,40993.1101,0.0019
78.6867,41008.9070,0.0019
78.6867,41022.6017,0.0019
78.6867,41023.7993,0.0019
78.6867,41039.8593,0.0019
78.6867,41041.3343,0.0019
78.6868,41041.9115,0.0019
78.6868,41042.5217,0.0019
78.6868,41056.7017,0.0019
78.6868,41058.5733,0.0019
78.6868,41059.7996,0.0019
78.6869,41073.4489,0.0019
78.6869,41074.7644,0.0019
78.6869,41075.3532,0.0019
78.6869,41076.0200,0.0019
78.6870,41092.0266,0.0019
78.6870,41120.8127,0.0019
78.6870,41121.4760,0.0019
78.6870,41136.0892,0.0019
78.6870,41137.3985,0.0019
78.6871,41154.1103,0.0019
78.6871,41154.7764,0.0019
78.6871,41155.4430,0.0019
78.6871,41171.0419,0.0019
78.6871,41171.7011,0.0019
78.6872,41172.8482,0.0019
78.6872,41173.5084,0.0019
78.6872,41201.6561,0.0019
78.6872,41202.3202,0.0019
78.6873,41202.8912,0.0019
78.6873,41218.4916,0.0019
78.6873,41219.1502,0.0019
78.6873,41219.8061,0.0019
78.6873,41220.3864,0.0019
78.6874,41233.8548,0.0019
78.6874,41234.5111,0.0019
78.6874,41250.9456,0.0019
78.6874,41279.0842,0.0019
78.6874,41293.7333,0.0019
78.6875,41294.3916,0.0019
78.6875,41295.0500,0.0019
78.6875,41307.8868,0.0019
78.6875,41309.1991,0.0019
78.6875,41309.8776,0.0019
78.6876,41325.8802,0.0019
78.6876,41340.2564,0.0019
78.6876,41340.9267,0.0019
78.6876,41367.9630,0.0019
78.6876,41383.0794,0.0019
78.6877,41400.5127,0.0019
78.6877,41401.1628,0.0019
78.6877,41401.7210,0.0019
78.6877,41402.3817,0.0019
78.6878,41415.9697,0.0019
78.6878,41417.8163,0.0019
78.6878,41419.5662,0.0019
78.6878,41420.1264,0.0019
78.6878,41434.1316,0.0019
78.6879,41450.8299,0.0019
78.6879,41463.9480,0.0019
78.6879,41464.6085,0.0019
78.6879,41465.8088,0.0019
78.6879,41467.0206,0.0019
78.6880,41467.5870,0.0019
78.6880,41468.1480,0.0019
78.6880,41497.1802,0.0019
78.6880,41497.8429,0.0019
78.6880,41511.9766,0.0019
78.6881,41526.5109,0.0019
78.6881,41541.0971,0.0019
78.6881,41556.5972,0.0019
78.6881,41570.5448,0.0019
78.6881,41571.2148,0.0019
78.6882,41585.1293,0.0019
78.6882,41585.7822,0.0019
78.6882,41599.2192,0.0019
78.6882,41599.8801,0.0019
78.6882,41601.1930,0.0019
78.6883,41613.7346,0.0019
78.6883,41614.3917,0.0019
78.6883,41615.0605,0.0019
78.6883,41643.6949,0.0019
78.6883,41644.3582,0.0019
78.6884,41671.9589,0.0019
78.6884,41672.6263,0.0019
78.6884,41674.5758,0.0019
78.6884,41675.7828,0.0019
78.6884,41689.7803,0.0019
78.6885,41705.6310,0.0019
78.6885,41706.2898,0.0019
78.6885,41707.4903,0.0019
78.6885,41723.1460,0.0019
78.6885,41736.7009,0.0019
78.6886,41737.3614,0.0019
78.6886,41739.1448,0.0019
78.6886,41754.0033,0.0019
78.6886,41754.6615,0.0019
78.6886,41755.2229,0.0019
78.6887,41755.7929,0.0019
78.6887,41769.0898,0.0019
78.6887,41769.7487,0.0019
78.6887,41770.4071,0.0019
78.6887,41770.9691,0.0019
78.6888,41772.6799,0.0019
78.6888,41803.8489,0.0019
78.6888,41805.1460,0.0019
78.6888,41805.8012,0.0019
78.6889,41806.9988,0.0019
78.6889,41820.7401,0.0019
78.6889,41821.4124,0.0019
78.6889,41835.1643,0.0019
78.6889,41849.7621,0.0019
78.6890,41850.9748,0.0019
78.6890,41851.6302,0.0019
78.6890,41852.2895,0.0019
78.6890,41867.8144,0.0019
78.6890,41868.4718,0.0019
78.6891,41895.5225,0.0019
78.6891,41909.9102,0.0019
78.6891,41924.3122,0.0019
78.6891,41940.0455,0.0019
78.6891,41941.2491,0.0019
78.6892,41957.7379,0.0019
78.6892,41958.2958,0.0019
78.6892,41959.9509,0.0019
78.6892,41961.0688,0.0019
78.6892,41975.5608,0.0019
78.6893,41976.1305,0.0019
78.6893,41978.3476,0.0019
78.6893,41979.5541,0.0019
78.6893,41993.0623,0.0019
78.6893,41993.7264,0.0019
78.6894,42009.1422,0.0019
78.6894,42009.8000,0.0019
78.6894,42010.3599,0.0019
78.6894,42010.9254,0.0019
78.6895,42040.6599,0.0019
78.6895,42041.3176,0.0019
78.6895,42054.1667,0.0019
78.6895,42070.6493,0.0019
78.6895,42084.9952,0.0019
78.6896,42101.1030,0.0019
78.6896,42115.5016,0.0019
78.6896,42116.8214,0.0019
78.6896,42131.0709,0.0019
78.6896,42145.1039,0.0019
78.6896,42159.5287,0.0019
78.6897,42175.3982,0.0019
78.6897,42176.0569,0.0019
78.6897,42205.7099,0.0019
78.6897,42221.8990,0.0019
78.6898,42222.5629,0.0019
78.6898,42223.1314,0.0019
78.6898,42236.8730,0.0019
78.6898,42238.0900,0.0019
78.6898,42238.6548,0.0019
78.6899,42256.3711,0.0019
78.6899,42270.6293,0.0019
78.6899,42284.1660,0.0019
78.6899,42284.8343,0.0019
78.6899,42312.8077,0.0019
78.6900,42313.4675,0.0019
78.6900,42314.1254,0.0019
78.6900,42331.2319,0.0019
78.6900,42331.8063,0.0019
78.6900,42346.2074,0.0019
78.6901,42347.4306,0.0019
78.6901,42347.9983,0.0019
78.6901,42361.7936,0.0019
78.6901,42378.5978,0.0019
78.6901,42379.2605,0.0019
78.6902,42392.9223,0.0019
78.6902,42393.5852,0.0019
78.6902,42394.2452,0.0019
78.6902,42394.8258,0.0019
78.6902,42412.0050,0.0019
78.6903,42426.1396,0.0019
78.6903,42439.9088,0.0019
78.6903,42440.5733,0.0019
78.6903,42441.2314,0.0019
78.6903,42454.8590,0.0019
78.6904,42455.5324,0.0019
78.6904,42456.1935,0.0019
78.6904,42470.3576,0.0019
78.6904,42487.0651,0.0019
78.6905,42487.7346,0.0019
78.6905,42501.6982,0.0019
78.6905,42502.3604,0.0019
78.6905,42529.2905,0.0019
78.6905,42529.9587,0.0019
78.6905,42542.9381,0.0018
78.6906,42543.6005,0.0018
78.6906,42560.5184,0.0018
78.6906,42577.1238,0.0018
78.6906,42591.7477,0.0018
78.6907,42592.4065,0.0018
78.6907,42609.3954,0.0018
78.6907,42623.4474,0.0018
78.6907,42624.6621,0.0018
78.6907,42625.3200,0.0018
78.6908,42640.8799,0.0018
78.6908,42642.1845,0.0018
78.6908,42642.8381,0.0018
78.6908,42643.4867,0.0018
78.6909,42657.0446,0.0018
78.6909,42657.7058,0.0018
78.6909,42686.2632,0.0018
78.6909,42686.9225,0.0018
78.6909,42699.9776,0.0018
78.6910,42700.6383,0.0018
78.6910,42731.6754,0.0018
78.6910,42732.3470,0.0018
78.6910,42761.2379,0.0018
78.6910,42775.3906,0.0018
78.6911,42791.0391,0.0018
78.6911,42791.7124,0.0018
78.6911,42805.2231,0.0018
78.6911,42805.8760,0.0018
78.6911,42847.1284,0.0018
78.6912,42847.7853,0.0018
78.6912,42864.7541,0.0018
78.6912,42865.4213,0.0018
78.6912,42880.1960,0.0018
78.6912,42892.9771,0.0018
78.6913,42893.6366,0.0018
78.6913,42907.1186,0.0018
78.6913,42921.7050,0.0018
78.6913,42937.7860,0.0018
78.6913,42952.8500,0.0018
78.6914,42953.5198,0.0018
78.6914,42981.7330,0.0018
78.6914,42995.6868,0.0018
78.6914,42996.3388,0.0018
78.6914,43011.2648,0.0018
78.6915,43011.9253,0.0018
78.6915,43012.5980,0.0018
78.6915,43039.6713,0.0018
78.6915,43042.2586,0.0018
78.6915,43054.8868,0.0018
78.6916,43055.5626,0.0018
78.6916,43086.1812,0.0018
78.6916,43086.8513,0.0018
78.6916,43101.4537,0.0018
78.6916,43102.1253,0.0018
78.6917,43103.4600,0.0018
78.6917,43118.0167,0.0018
78.6917,43148.3193,0.0018
78.6917,43164.1447,0.0018
78.6917,43164.8118,0.0018
78.6918,43180.8786,0.0018
78.6918,43182.6600,0.0018
78.6918,43196.5070,0.0018
78.6918,43197.1681,0.0018
78.6919,43198.3948,0.0018
78.6919,43213.0558,0.0018
78.6919,43228.1526,0.0018
78.6919,43229.3813,0.0018
78.6919,43245.4819,0.0018
78.6920,43246.1367,0.0018
78.6920,43246.7089,0.0018
78.6920,43247.3704,0.0018
78.6920,43248.4859,0.0018
78.6921,43262.3058,0.0018
78.6921,43263.6375,0.0018
78.6921,43266.0530,0.0018
78.6921,43266.6293,0.0018
78.6921,43280.3543,0.0018
78.6922,43281.5720,0.0018
78.6922,43282.1361,0.0018
78.6922,43298.1839,0.0018
78.6922,43298.8418,0.0018
78.6923,43299.4043,0.0018
